Gene stable ID	Mouse gene stable ID	Mouse homology type
ENSG00000196814	ENSMUSG00000038740	ortholog_one2one
ENSG00000257127		
ENSG00000249818		
ENSG00000158258	ENSMUSG00000032452	ortholog_one2one
ENSG00000232413		
ENSG00000254215		
ENSG00000224044		
ENSG00000124191	ENSMUSG00000074607	ortholog_one2one
ENSG00000282738		
ENSG00000144744	ENSMUSG00000030061	ortholog_one2one
ENSG00000167912		
ENSG00000198846	ENSMUSG00000041272	ortholog_one2one
ENSG00000256250		
ENSG00000053254	ENSMUSG00000033713	ortholog_one2one
ENSG00000259073		
ENSG00000123643	ENSMUSG00000020261	ortholog_one2one
ENSG00000211933	ENSMUSG00000076674	ortholog_many2many
ENSG00000211933	ENSMUSG00000076672	ortholog_many2many
ENSG00000211933	ENSMUSG00000076676	ortholog_many2many
ENSG00000211933	ENSMUSG00000094029	ortholog_many2many
ENSG00000211933	ENSMUSG00000076670	ortholog_many2many
ENSG00000211933	ENSMUSG00000103939	ortholog_many2many
ENSG00000211933	ENSMUSG00000093838	ortholog_many2many
ENSG00000257065		
ENSG00000021852	ENSMUSG00000029656	ortholog_one2one
ENSG00000236170		
ENSG00000226777		
ENSG00000255280		
ENSG00000270371		
ENSG00000254298		
ENSG00000244413		
ENSG00000236626		
ENSG00000187486	ENSMUSG00000096146	ortholog_one2one
ENSG00000155087	ENSMUSG00000061923	ortholog_one2one
ENSG00000249602		
ENSG00000203288		
ENSG00000100284	ENSMUSG00000042870	ortholog_one2one
ENSG00000237273		
ENSG00000239269		
ENSG00000268916		
ENSG00000214827	ENSMUSG00000031200	ortholog_one2one
ENSG00000160803	ENSMUSG00000008604	ortholog_one2one
ENSG00000186020		
ENSG00000075914	ENSMUSG00000025785	ortholog_one2one
ENSG00000233646		
ENSG00000268288		
ENSG00000258659	ENSMUSG00000090215	ortholog_one2many
ENSG00000258659	ENSMUSG00000056144	ortholog_one2many
ENSG00000229704		
ENSG00000278339		
ENSG00000239600		
ENSG00000167083	ENSMUSG00000038811	ortholog_one2one
ENSG00000162885	ENSMUSG00000039242	ortholog_one2one
ENSG00000279818		
ENSG00000178243		
ENSG00000258820		
ENSG00000272154		
ENSG00000279983		
ENSG00000261432		
ENSG00000278954		
ENSG00000268238		
ENSG00000146001		
ENSG00000250719	ENSMUSG00000078593	ortholog_one2one
ENSG00000273736		
ENSG00000214514		
ENSG00000226957		
ENSG00000260136		
ENSG00000160284	ENSMUSG00000009115	ortholog_one2one
ENSG00000280039		
ENSG00000259782		
ENSG00000117461	ENSMUSG00000028698	ortholog_one2many
ENSG00000117461	ENSMUSG00000111410	ortholog_one2many
ENSG00000279047		
ENSG00000197149		
ENSG00000104967	ENSMUSG00000030411	ortholog_one2one
ENSG00000277539		
ENSG00000229732		
ENSG00000223609	ENSMUSG00000073940	ortholog_many2many
ENSG00000223609	ENSMUSG00000052305	ortholog_many2many
ENSG00000099617	ENSMUSG00000003070	ortholog_one2one
ENSG00000229992		
ENSG00000254629		
ENSG00000266973		
ENSG00000235924		
ENSG00000276868		
ENSG00000249778		
ENSG00000235220		
ENSG00000198496		
ENSG00000255341		
ENSG00000274473		
ENSG00000223604		
ENSG00000175329	ENSMUSG00000031621	ortholog_one2one
ENSG00000236237		
ENSG00000253852		
ENSG00000165868	ENSMUSG00000025092	ortholog_one2one
ENSG00000237544		
ENSG00000276896		
ENSG00000152422	ENSMUSG00000021615	ortholog_one2one
ENSG00000259803		
ENSG00000280333		
ENSG00000248807		
ENSG00000280051		
ENSG00000160325	ENSMUSG00000015488	ortholog_one2one
ENSG00000256699		
ENSG00000258673		
ENSG00000215883	ENSMUSG00000028621	ortholog_one2many
ENSG00000135083	ENSMUSG00000044707	ortholog_one2one
ENSG00000240871	ENSMUSG00000044649	ortholog_many2many
ENSG00000240871	ENSMUSG00000078130	ortholog_many2many
ENSG00000240871	ENSMUSG00000063251	ortholog_many2many
ENSG00000240871	ENSMUSG00000045109	ortholog_many2many
ENSG00000240871	ENSMUSG00000069718	ortholog_many2many
ENSG00000236838		
ENSG00000275386		
ENSG00000255037		
ENSG00000140691	ENSMUSG00000042178	ortholog_one2one
ENSG00000250821	ENSMUSG00000091204	ortholog_one2one
ENSG00000256407	ENSMUSG00000028621	ortholog_one2many
ENSG00000242067		
ENSG00000171014	ENSMUSG00000045812	ortholog_one2one
ENSG00000141298	ENSMUSG00000037926	ortholog_one2one
ENSG00000229388		
ENSG00000263063		
ENSG00000264985		
ENSG00000233271		
ENSG00000143001		
ENSG00000231536		
ENSG00000216867		
ENSG00000242396		
ENSG00000226186		
ENSG00000235072		
ENSG00000258881	ENSMUSG00000014748	ortholog_one2many
ENSG00000255408		
ENSG00000229273		
ENSG00000233719		
ENSG00000273994		
ENSG00000229707		
ENSG00000160323	ENSMUSG00000014852	ortholog_one2one
ENSG00000198554	ENSMUSG00000037572	ortholog_one2one
ENSG00000204444	ENSMUSG00000024391	ortholog_one2one
ENSG00000254986	ENSMUSG00000063904	ortholog_one2one
ENSG00000189144		
ENSG00000229696		
ENSG00000137818	ENSMUSG00000060019	ortholog_one2many
ENSG00000137818	ENSMUSG00000007892	ortholog_one2many
ENSG00000160447	ENSMUSG00000026785	ortholog_one2one
ENSG00000229954		
ENSG00000224471		
ENSG00000158234	ENSMUSG00000096316	ortholog_one2many
ENSG00000158234	ENSMUSG00000032463	ortholog_one2many
ENSG00000185666	ENSMUSG00000059602	ortholog_one2one
ENSG00000261379		
ENSG00000087074	ENSMUSG00000040435	ortholog_one2one
ENSG00000256349	ENSMUSG00000006464	ortholog_one2many
ENSG00000219430		
ENSG00000100234	ENSMUSG00000020044	ortholog_one2one
ENSG00000189190		
ENSG00000225401		
ENSG00000278980		
ENSG00000237693	ENSMUSG00000069874	ortholog_one2many
ENSG00000237693	ENSMUSG00000078853	ortholog_one2many
ENSG00000237693	ENSMUSG00000046879	ortholog_one2many
ENSG00000229960		
ENSG00000254677		
ENSG00000279015		
ENSG00000099821	ENSMUSG00000020329	ortholog_one2one
ENSG00000118496	ENSMUSG00000047648	ortholog_one2one
ENSG00000185651		
ENSG00000183246	ENSMUSG00000071636	ortholog_one2many
ENSG00000260000		
ENSG00000279798		
ENSG00000276039		
ENSG00000088367	ENSMUSG00000027624	ortholog_one2one
ENSG00000263588		
ENSG00000255360		
ENSG00000090581	ENSMUSG00000035521	ortholog_one2one
ENSG00000206480		
ENSG00000267992		
ENSG00000070669	ENSMUSG00000029752	ortholog_one2one
ENSG00000236822		
ENSG00000271402		
ENSG00000184677	ENSMUSG00000060862	ortholog_one2one
ENSG00000236394		
ENSG00000253792		
ENSG00000278634		
ENSG00000242019	ENSMUSG00000031424	ortholog_many2many
ENSG00000242019	ENSMUSG00000057439	ortholog_many2many
ENSG00000220695		
ENSG00000258983		
ENSG00000239429		
ENSG00000235035		
ENSG00000281335		
ENSG00000223548		
ENSG00000099822	ENSMUSG00000020331	ortholog_one2one
ENSG00000281287		
ENSG00000111199	ENSMUSG00000014158	ortholog_one2one
ENSG00000196653		
ENSG00000260790		
ENSG00000228790		
ENSG00000105550	ENSMUSG00000030827	ortholog_one2one
ENSG00000211878		
ENSG00000282952		
ENSG00000174951	ENSMUSG00000008461	ortholog_one2one
ENSG00000070778	ENSMUSG00000021009	ortholog_one2one
ENSG00000230229		
ENSG00000282863		
ENSG00000081019	ENSMUSG00000044098	ortholog_one2one
ENSG00000137700	ENSMUSG00000032114	ortholog_one2one
ENSG00000278220		
ENSG00000148346	ENSMUSG00000026822	ortholog_one2one
ENSG00000243478		
ENSG00000138326	ENSMUSG00000025290	ortholog_one2one
ENSG00000265217		
ENSG00000272343		
ENSG00000264232		
ENSG00000235990		
ENSG00000280201		
ENSG00000074603	ENSMUSG00000032393	ortholog_one2one
ENSG00000273622		
ENSG00000232197		
ENSG00000164430	ENSMUSG00000032344	ortholog_one2one
ENSG00000212916	ENSMUSG00000050930	ortholog_one2one
ENSG00000073584	ENSMUSG00000037935	ortholog_one2one
ENSG00000264058	ENSMUSG00000035849	ortholog_one2many
ENSG00000225427		
ENSG00000228616		
ENSG00000232850		
ENSG00000221910	ENSMUSG00000095831	ortholog_many2many
ENSG00000221910	ENSMUSG00000094192	ortholog_many2many
ENSG00000221910	ENSMUSG00000095236	ortholog_many2many
ENSG00000258930		
ENSG00000132275	ENSMUSG00000030888	ortholog_one2one
ENSG00000128581	ENSMUSG00000007987	ortholog_one2one
ENSG00000185433		
ENSG00000054983	ENSMUSG00000021003	ortholog_one2one
ENSG00000167106	ENSMUSG00000039157	ortholog_one2one
ENSG00000238114		
ENSG00000258505		
ENSG00000255075		
ENSG00000148296	ENSMUSG00000036160	ortholog_one2one
ENSG00000226717		
ENSG00000253287		
ENSG00000185963	ENSMUSG00000037933	ortholog_one2one
ENSG00000231701		
ENSG00000249987		
ENSG00000133275	ENSMUSG00000003345	ortholog_one2one
ENSG00000176318		
ENSG00000218510		
ENSG00000107807	ENSMUSG00000025215	ortholog_one2one
ENSG00000228169		
ENSG00000240388		
ENSG00000277447		
ENSG00000204414	ENSMUSG00000020713	ortholog_one2many
ENSG00000108352	ENSMUSG00000038020	ortholog_one2one
ENSG00000282240		
ENSG00000134202	ENSMUSG00000004032	ortholog_one2one
ENSG00000241720		
ENSG00000251093		
ENSG00000276327		
ENSG00000275937		
ENSG00000137168	ENSMUSG00000024007	ortholog_one2one
ENSG00000236360		
ENSG00000278306		
ENSG00000206287		
ENSG00000232379		
ENSG00000143164	ENSMUSG00000026571	ortholog_one2one
ENSG00000253629		
ENSG00000251199		
ENSG00000211820		
ENSG00000189238		
ENSG00000280013		
ENSG00000237405		
ENSG00000237283		
ENSG00000150732		
ENSG00000279784		
ENSG00000211817	ENSMUSG00000076865	ortholog_many2many
ENSG00000211817	ENSMUSG00000076866	ortholog_many2many
ENSG00000139899	ENSMUSG00000040380	ortholog_one2one
ENSG00000276450		
ENSG00000229852		
ENSG00000116793	ENSMUSG00000058388	ortholog_one2one
ENSG00000105501		
ENSG00000108602	ENSMUSG00000019102	ortholog_one2one
ENSG00000276293	ENSMUSG00000018547	ortholog_one2one
ENSG00000282477		
ENSG00000244071		
ENSG00000232145		
ENSG00000241136		
ENSG00000196735	ENSMUSG00000036594	ortholog_one2many
ENSG00000251497		
ENSG00000250057		
ENSG00000167716	ENSMUSG00000045374	ortholog_one2one
ENSG00000279568		
ENSG00000153885	ENSMUSG00000030499	ortholog_one2one
ENSG00000229524		
ENSG00000277238		
ENSG00000270132		
ENSG00000165775	ENSMUSG00000031198	ortholog_one2one
ENSG00000064225	ENSMUSG00000022747	ortholog_one2one
ENSG00000099804	ENSMUSG00000020870	ortholog_one2many
ENSG00000099804	ENSMUSG00000020307	ortholog_one2many
ENSG00000064270	ENSMUSG00000034112	ortholog_one2one
ENSG00000067842	ENSMUSG00000031376	ortholog_one2one
ENSG00000270276	ENSMUSG00000069274	ortholog_many2many
ENSG00000270276	ENSMUSG00000061482	ortholog_many2many
ENSG00000268892		
ENSG00000117016	ENSMUSG00000032890	ortholog_one2one
ENSG00000236786		
ENSG00000146063	ENSMUSG00000040365	ortholog_one2one
ENSG00000254579		
ENSG00000278698		
ENSG00000137502	ENSMUSG00000030643	ortholog_one2one
ENSG00000266916		
ENSG00000259067		
ENSG00000261219		
ENSG00000104635	ENSMUSG00000022094	ortholog_one2one
ENSG00000196301		
ENSG00000144792		
ENSG00000265751		
ENSG00000251051		
ENSG00000109610	ENSMUSG00000072941	ortholog_one2one
ENSG00000254081		
ENSG00000243007		
ENSG00000137819	ENSMUSG00000032278	ortholog_one2one
ENSG00000279659		
ENSG00000253470		
ENSG00000271356		
ENSG00000079950	ENSMUSG00000019998	ortholog_one2one
ENSG00000143320	ENSMUSG00000004885	ortholog_one2one
ENSG00000225107		
ENSG00000280094	ENSMUSG00000075377	ortholog_one2one
ENSG00000140939	ENSMUSG00000014776	ortholog_one2one
ENSG00000139537	ENSMUSG00000003354	ortholog_one2one
ENSG00000226347		
ENSG00000134287	ENSMUSG00000051853	ortholog_one2one
ENSG00000284721		
ENSG00000233880		
ENSG00000215351		
ENSG00000145975	ENSMUSG00000021414	ortholog_one2one
ENSG00000218748		
ENSG00000254325		
ENSG00000176219	ENSMUSG00000050028	ortholog_one2one
ENSG00000227689		
ENSG00000224455		
ENSG00000006125	ENSMUSG00000035152	ortholog_one2one
ENSG00000225393		
ENSG00000226225		
ENSG00000111077	ENSMUSG00000037003	ortholog_one2one
ENSG00000169410	ENSMUSG00000032290	ortholog_one2one
ENSG00000181698	ENSMUSG00000047969	ortholog_one2many
ENSG00000143977		
ENSG00000107643	ENSMUSG00000021936	ortholog_one2one
ENSG00000267592		
ENSG00000259424		
ENSG00000182022	ENSMUSG00000030930	ortholog_one2one
ENSG00000124490	ENSMUSG00000025433	ortholog_many2many
ENSG00000124490	ENSMUSG00000025431	ortholog_many2many
ENSG00000215547	ENSMUSG00000074679	ortholog_one2one
ENSG00000260269		
ENSG00000232334		
ENSG00000277112		
ENSG00000267477	ENSMUSG00000111842	ortholog_one2one
ENSG00000270894		
ENSG00000213438		
ENSG00000254508		
ENSG00000110921	ENSMUSG00000041939	ortholog_one2one
ENSG00000238285		
ENSG00000233620		
ENSG00000261270		
ENSG00000224216		
ENSG00000261114		
ENSG00000225108		
ENSG00000139737	ENSMUSG00000055717	ortholog_one2one
ENSG00000277987		
ENSG00000233955		
ENSG00000214244		
ENSG00000213303		
ENSG00000282568		
ENSG00000278991		
ENSG00000259652		
ENSG00000280071	ENSMUSG00000053329	ortholog_one2many
ENSG00000237515	ENSMUSG00000022494	ortholog_one2one
ENSG00000155961	ENSMUSG00000031202	ortholog_one2one
ENSG00000254658		
ENSG00000118292	ENSMUSG00000038543	ortholog_one2one
ENSG00000255025		
ENSG00000238200		
ENSG00000236844		
ENSG00000181718	ENSMUSG00000075171	ortholog_one2many
ENSG00000181718	ENSMUSG00000075167	ortholog_one2many
ENSG00000181718	ENSMUSG00000078420	ortholog_one2many
ENSG00000228929		
ENSG00000269096		
ENSG00000225008		
ENSG00000231319		
ENSG00000228986		
ENSG00000247345		
ENSG00000230491		
ENSG00000155962		
ENSG00000262116		
ENSG00000152931		
ENSG00000161914	ENSMUSG00000038895	ortholog_one2one
ENSG00000230227		
ENSG00000212330		
ENSG00000207171	ENSMUSG00000065028	ortholog_one2many
ENSG00000264960		
ENSG00000212442		
ENSG00000278144	ENSMUSG00000098986	ortholog_one2one
ENSG00000283926		
ENSG00000207940		
ENSG00000221502		
ENSG00000215952		
ENSG00000278549		
ENSG00000252303		
ENSG00000221698		
ENSG00000266886		
ENSG00000239471		
ENSG00000206939		
ENSG00000239069		
ENSG00000209480	ENSMUSG00000077734	ortholog_one2one
ENSG00000252595	ENSMUSG00000087983	ortholog_one2one
ENSG00000278007		
ENSG00000252290		
ENSG00000222451		
ENSG00000212157		
ENSG00000222375		
ENSG00000212371	ENSMUSG00000065141	ortholog_many2many
ENSG00000212371	ENSMUSG00000065089	ortholog_many2many
ENSG00000212135	ENSMUSG00000077221	ortholog_one2one
ENSG00000207187	ENSMUSG00000077463	ortholog_one2many
ENSG00000200827	ENSMUSG00000064526	ortholog_one2many
ENSG00000275979		
ENSG00000202025	ENSMUSG00000096882	ortholog_one2one
ENSG00000201548		
ENSG00000239127	ENSMUSG00000088634	ortholog_one2one
ENSG00000278045	ENSMUSG00000098459	ortholog_one2one
ENSG00000240613		
ENSG00000207499		
ENSG00000276189		
ENSG00000252936		
ENSG00000238785		
ENSG00000266884		
ENSG00000278100		
ENSG00000199735		
ENSG00000223190	ENSMUSG00000088229	ortholog_one2one
ENSG00000274208		
ENSG00000207256		
ENSG00000275006	ENSMUSG00000064945	ortholog_one2many
ENSG00000243782		
ENSG00000206960	ENSMUSG00000084647	ortholog_one2one
ENSG00000252244		
ENSG00000201185		
ENSG00000251887		
ENSG00000273538		
ENSG00000277385		
ENSG00000239884		
ENSG00000201519		
ENSG00000275588		
ENSG00000222594		
ENSG00000276735		
ENSG00000266420		
ENSG00000240637		
ENSG00000264862		
ENSG00000212278	ENSMUSG00000065228	ortholog_many2many
ENSG00000212278	ENSMUSG00000064573	ortholog_many2many
ENSG00000212259	ENSMUSG00000088217	ortholog_one2many
ENSG00000276525		
ENSG00000206920		
ENSG00000252162		
ENSG00000222231		
ENSG00000239197		
ENSG00000212260		
ENSG00000242020		
ENSG00000200487		
ENSG00000200013		
ENSG00000201772	ENSMUSG00000065686	ortholog_one2one
ENSG00000202141		
ENSG00000265733	ENSMUSG00000077611	ortholog_one2many
ENSG00000264250		
ENSG00000252847		
ENSG00000206974	ENSMUSG00000095624	ortholog_one2one
ENSG00000283272		
ENSG00000207218		
ENSG00000223142		
ENSG00000200674		
ENSG00000206613		
ENSG00000200924		
ENSG00000276339		
ENSG00000283694		
ENSG00000252171	ENSMUSG00000088825	ortholog_one2many
ENSG00000271886		
ENSG00000199960		
ENSG00000252903		
ENSG00000241152		
ENSG00000207804		
ENSG00000206654		
ENSG00000252657		
ENSG00000275362		
ENSG00000252436		
ENSG00000264706		
ENSG00000212336	ENSMUSG00000077401	ortholog_one2one
ENSG00000284266		
ENSG00000199398		
ENSG00000200026	ENSMUSG00000088519	ortholog_one2many
ENSG00000284256		
ENSG00000240803		
ENSG00000284325		
ENSG00000200545		
ENSG00000206764		
ENSG00000264999		
ENSG00000284082		
ENSG00000283301		
ENSG00000253000	ENSMUSG00000064889	ortholog_one2one
ENSG00000264796		
ENSG00000207094	ENSMUSG00000084519	ortholog_many2many
ENSG00000207094	ENSMUSG00000064692	ortholog_many2many
ENSG00000265003		
ENSG00000278236		
ENSG00000207579		
ENSG00000252254		
ENSG00000201044		
ENSG00000283881		
ENSG00000201733		
ENSG00000239005		
ENSG00000243505		
ENSG00000252661		
ENSG00000252684		
ENSG00000283789		
ENSG00000202151	ENSMUSG00000084711	ortholog_one2one
ENSG00000277311	ENSMUSG00000099159	ortholog_one2one
ENSG00000201113	ENSMUSG00000089253	ortholog_one2one
ENSG00000239899		
ENSG00000251971		
ENSG00000201444	ENSMUSG00000094896	ortholog_one2one
ENSG00000275021		
ENSG00000238724		
ENSG00000242565		
ENSG00000212270		
ENSG00000239142		
ENSG00000274078		
ENSG00000276442		
ENSG00000252845		
ENSG00000277591		
ENSG00000239690		
ENSG00000207155		
ENSG00000238950		
ENSG00000242818		
ENSG00000240940		
ENSG00000251778	ENSMUSG00000065016	ortholog_many2many
ENSG00000251778	ENSMUSG00000065817	ortholog_many2many
ENSG00000283931		
ENSG00000266017		
ENSG00000201775		
ENSG00000275889		
ENSG00000263533		
ENSG00000284469		
ENSG00000265846		
ENSG00000207399		
ENSG00000266518		
ENSG00000239183	ENSMUSG00000087963	ortholog_one2one
ENSG00000222397	ENSMUSG00000089276	ortholog_one2one
ENSG00000212190	ENSMUSG00000088348	ortholog_one2many
ENSG00000263872		
ENSG00000251815	ENSMUSG00000077772	ortholog_one2many
ENSG00000251794	ENSMUSG00000064739	ortholog_one2many
ENSG00000284541		
ENSG00000263735		
ENSG00000202341		
ENSG00000207639		
ENSG00000201998	ENSMUSG00000064451	ortholog_one2one
ENSG00000212017		
ENSG00000252848	ENSMUSG00000089120	ortholog_one2one
ENSG00000252747	ENSMUSG00000084624	ortholog_one2many
ENSG00000206614		
ENSG00000265064		
ENSG00000264633		
ENSG00000242065		
ENSG00000253032	ENSMUSG00000084473	ortholog_one2one
ENSG00000221043		
ENSG00000274396	ENSMUSG00000098536	ortholog_one2one
ENSG00000207979		
ENSG00000266564		
ENSG00000283540		
ENSG00000252635		
ENSG00000200823	ENSMUSG00000064720	ortholog_many2many
ENSG00000200823	ENSMUSG00000065749	ortholog_many2many
ENSG00000200823	ENSMUSG00000065022	ortholog_many2many
ENSG00000200823	ENSMUSG00000064545	ortholog_many2many
ENSG00000200823	ENSMUSG00000064487	ortholog_many2many
ENSG00000265879		
ENSG00000263849		
ENSG00000251706		
ENSG00000199368		
ENSG00000284586		
ENSG00000275257		
ENSG00000284596		
ENSG00000265596		
ENSG00000212302		
ENSG00000206875	ENSMUSG00000095502	ortholog_many2many
ENSG00000206875	ENSMUSG00000096479	ortholog_many2many
ENSG00000221400		
ENSG00000274934	ENSMUSG00000098328	ortholog_one2one
ENSG00000201182		
ENSG00000202089		
ENSG00000251929		
ENSG00000278048	ENSMUSG00000094655	ortholog_many2many
ENSG00000278048	ENSMUSG00000094050	ortholog_many2many
ENSG00000278048	ENSMUSG00000093843	ortholog_many2many
ENSG00000278048	ENSMUSG00000065232	ortholog_many2many
ENSG00000200118		
ENSG00000277864		
ENSG00000238498		
ENSG00000207318		
ENSG00000223019		
ENSG00000202334		
ENSG00000253437		
ENSG00000206717	ENSMUSG00000064945	ortholog_one2many
ENSG00000201943		
ENSG00000264557		
ENSG00000199219		
ENSG00000212333		
ENSG00000222890		
ENSG00000202332		
ENSG00000222225		
ENSG00000239221		
ENSG00000274514	ENSMUSG00000092932	ortholog_many2many
ENSG00000274514	ENSMUSG00000092641	ortholog_many2many
ENSG00000274514	ENSMUSG00000092974	ortholog_many2many
ENSG00000274514	ENSMUSG00000093059	ortholog_many2many
ENSG00000274514	ENSMUSG00000093319	ortholog_many2many
ENSG00000274514	ENSMUSG00000093249	ortholog_many2many
ENSG00000274514	ENSMUSG00000098690	ortholog_many2many
ENSG00000274514	ENSMUSG00000093031	ortholog_many2many
ENSG00000274514	ENSMUSG00000093023	ortholog_many2many
ENSG00000274514	ENSMUSG00000092905	ortholog_many2many
ENSG00000274514	ENSMUSG00000093345	ortholog_many2many
ENSG00000274514	ENSMUSG00000093093	ortholog_many2many
ENSG00000274514	ENSMUSG00000093164	ortholog_many2many
ENSG00000274514	ENSMUSG00000098755	ortholog_many2many
ENSG00000274514	ENSMUSG00000092986	ortholog_many2many
ENSG00000274514	ENSMUSG00000092903	ortholog_many2many
ENSG00000252219		
ENSG00000241248		
ENSG00000252797	ENSMUSG00000088389	ortholog_one2one
ENSG00000277411	ENSMUSG00000088428	ortholog_one2one
ENSG00000264136		
ENSG00000201255		
ENSG00000266583		
ENSG00000202198		
ENSG00000200656		
ENSG00000263740		
ENSG00000200883		
ENSG00000265306		
ENSG00000264119		
ENSG00000222533		
ENSG00000239007		
ENSG00000199327		
ENSG00000222148		
ENSG00000273519		
ENSG00000222314		
ENSG00000284442		
ENSG00000283497		
ENSG00000272232		
ENSG00000221031		
ENSG00000251947	ENSMUSG00000089341	ortholog_one2many
ENSG00000252199		
ENSG00000222909		
ENSG00000251891		
ENSG00000222412		
ENSG00000207086		
ENSG00000252516	ENSMUSG00000065873	ortholog_one2many
ENSG00000202430	ENSMUSG00000077283	ortholog_one2many
